Learning Day,Tier,Pattern Family,ID,Title,Difficulty,Prerequisite Topics,Pattern / Technique,Companies,Num Companies,Avg Frequency %,Other Methods to Solve,Source
18,New — to learn,Linked List,1721,Swapping Nodes in a Linked List,Medium,"Linked List, Two Pointers","Two passes: forward to kth, then from-end to kth","Google,Microsoft,Amazon",3,25.0,"Convert to array, solve there, rebuild the list (uses O(n) extra space)",Cross-company-curated
18,New — to learn,Linked List,25,Reverse Nodes in k-Group,Hard,Linked List,Iterative group reversal with dummy node,"Infosys,Google,Microsoft,Amazon",4,53.1,Recursive group reversal; Push k nodes to stack and re-link,Infosys-tagged
19,New — to learn,Tree (DFS/BFS),104,Maximum Depth of Binary Tree,Easy,"Tree, DFS/BFS, Recursion",Recursive DFS (post-order max of subtrees + 1),"Infosys,Google,Microsoft,Amazon",4,43.8,Iterative BFS level order counting levels; Iterative DFS using explicit stack,Infosys-tagged
19,New — to learn,Tree (DFS/BFS),101,Symmetric Tree,Easy,"Tree, Recursion",Recursive mirror comparison,"Google,Microsoft,Amazon",3,45.8,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),543,Diameter of Binary Tree,Easy,"Tree, Recursion",Post-order DFS tracking max left+right depth sum,"Google,Microsoft,Amazon",3,45.8,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),100,Same Tree,Easy,"Tree, Recursion",Recursive simultaneous traversal comparison,"Google,Microsoft,Amazon",3,45.8,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),110,Balanced Binary Tree,Easy,"Tree, Recursion","Post-order DFS returning height, -1 signals unbalanced","Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),94,Binary Tree Inorder Traversal,Easy,"Tree, Stack, Recursion",Iterative stack-based or recursive inorder traversal,"Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),108,Convert Sorted Array to Binary Search Tree,Easy,"Array, Tree, Binary Search, Recursion",Recursive pick middle element as root,"Google,Microsoft,Amazon",3,37.5,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),226,Invert Binary Tree,Easy,"Tree, Recursion",Recursive swap of left/right children,"Google,Microsoft,Amazon",3,37.5,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),653,Two Sum IV - Input is a BST,Easy,"Tree, BST, Hashing","DFS collecting values into a set, check complement","Google,Microsoft,Amazon",3,33.3,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),112,Path Sum,Easy,"Tree, Recursion","DFS subtracting node value, check leaf remainder","Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),450,Delete Node in a BST,Medium,"Tree, BST, Recursion",Recursive BST deletion (replace with inorder successor/predecessor),"Infosys,Google,Microsoft,Amazon",4,31.2,Iterative BST deletion with parent tracking; Rebuild via array/inorder traversal (inefficient),Infosys-tagged
19,New — to learn,Tree (DFS/BFS),1376,Time Needed to Inform All Employees,Medium,"Tree, Graph, DFS/BFS",DFS from head computing max path time down the tree,"Infosys,Google,Microsoft,Amazon",4,21.9,BFS level-order accumulating time; Iterative DFS with an explicit stack,Infosys-tagged
19,New — to learn,Tree (DFS/BFS),236,Lowest Common Ancestor of a Binary Tree,Medium,"Tree, Recursion",Recursive DFS returning found-node up the call stack,"Google,Microsoft,Amazon",3,58.3,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),103,Binary Tree Zigzag Level Order Traversal,Medium,"Tree, BFS",BFS level order alternating direction,"Google,Microsoft,Amazon",3,54.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),98,Validate Binary Search Tree,Medium,"Tree, BST, Recursion",Inorder DFS with valid-range bounds,"Google,Microsoft,Amazon",3,45.8,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),102,Binary Tree Level Order Traversal,Medium,"Tree, BFS",Standard level-order BFS with queue,"Google,Microsoft,Amazon",3,45.8,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),199,Binary Tree Right Side View,Medium,"Tree, BFS",BFS taking last node per level,"Google,Microsoft,Amazon",3,45.8,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),230,Kth Smallest Element in a BST,Medium,"Tree, BST, Recursion",Inorder DFS counting until kth,"Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),208,Implement Trie (Prefix Tree),Medium,"Tree, Design, Hashing",Trie node with child-map + end-of-word flag,"Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),116,Populating Next Right Pointers in Each Node,Medium,"Tree, BFS",BFS or O(1)-space next-pointer traversal per level,"Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),114,Flatten Binary Tree to Linked List,Medium,"Tree, Recursion","Reverse post-order (right, left, root) rewiring pointers","Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),105,Construct Binary Tree from Preorder and Inorder Traversal,Medium,"Tree, Recursion, Hashing",Recursive split using preorder root + inorder index map,"Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),235,Lowest Common Ancestor of a Binary Search Tree,Medium,"Tree, BST, Recursion",Use BST ordering to walk down toward split point,"Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),99,Recover Binary Search Tree,Medium,"Tree, BST, Recursion",Inorder traversal tracking two swapped nodes,"Google,Microsoft,Amazon",3,37.5,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),662,Maximum Width of Binary Tree,Medium,"Tree, BFS",BFS tracking positional index per node (handles nulls),"Google,Microsoft,Amazon",3,33.3,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),1268,Search Suggestions System,Medium,"Array, Tree, Sorting, Binary Search",Sort + binary search per prefix (or Trie),"Google,Microsoft,Amazon",3,33.3,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),1650,Lowest Common Ancestor of a Binary Tree III,Medium,"Tree, Two Pointers, Hashing",Two-pointer walk up parent chains (like linked-list intersection),"Google,Microsoft,Amazon",3,33.3,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),173,Binary Search Tree Iterator,Medium,"Tree, BST, Stack",Stack-based controlled inorder traversal,"Google,Microsoft,Amazon",3,33.3,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),106,Construct Binary Tree from Inorder and Postorder Traversal,Medium,"Tree, Recursion, Hashing",Recursive split using postorder root + inorder index map,"Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),211,Design Add and Search Words Data Structure,Medium,"Tree, Design, Backtracking",Trie + DFS/backtracking to handle wildcard search,"Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),1008,Construct Binary Search Tree from Preorder Traversal,Medium,"Array, Tree, Stack, Recursion",Recursive bounded construction (or stack-based),"Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),437,Path Sum III,Medium,"Tree, Prefix Sum, Hashing",DFS with running prefix sum + hashmap (like Subarray Sum Equals K on a tree),"Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),545,Boundary of Binary Tree,Medium,"Tree, DFS",Left boundary + leaves + right boundary traversed separately,"Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),2445,Number of Nodes With Value One,Medium,"Tree, BFS/DFS",BFS/DFS toggling value parity down the tree,Infosys,1,75.0,Recursive DFS; Iterative level-order BFS with parity tracking,Infosys-tagged
19,New — to learn,Tree (DFS/BFS),2872,Maximum Number of K-Divisible Components,Hard,"Tree, DFS, Greedy","Post-order DFS accumulating subtree sums, cut greedily when divisible","Infosys,Google,Microsoft,Amazon",4,21.9,BFS-based leaf trimming from outside in; Union-Find merging non-cuttable subtrees,Infosys-tagged
19,New — to learn,Tree (DFS/BFS),124,Binary Tree Maximum Path Sum,Hard,"Tree, Recursion",Post-order DFS tracking max path through each node,"Google,Microsoft,Amazon",3,54.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),297,Serialize and Deserialize Binary Tree,Hard,"Tree, DFS, String",Preorder DFS serialize + recursive deserialize,"Google,Microsoft,Amazon",3,54.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),987,Vertical Order Traversal of a Binary Tree,Hard,"Tree, DFS, Sorting","DFS tracking (col,row,val) then sort","Google,Microsoft,Amazon",3,41.7,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),642,Design Search Autocomplete System,Hard,"Tree, Design, Heap",Trie + heap for top-3 sentence completion,"Google,Microsoft,Amazon",3,29.2,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),588,Design In-Memory File System,Hard,"Design, Tree, Hashing",Trie-like nested hashmap representing directory structure,"Google,Microsoft,Amazon",3,25.0,Iterative traversal with an explicit stack/queue instead of recursion,Cross-company-curated
19,New — to learn,Tree (DFS/BFS),3165,Maximum Sum of Subsequence With Non-adjacent Elements,Hard,"Array, DP, Segment Tree",Segment tree storing 4-state merge DP (take/skip at boundaries),"Infosys,Google",2,43.8,Divide & conquer with merged states; Offline processing with balanced BST (less common),Infosys-tagged
19,New — to learn,Tree (DFS/BFS),3575,Maximum Good Subtree Score,Hard,"Tree, DFS, DP, Bitmask",Tree DP combined with subset-sum/bitmask over digit values,Infosys,1,75.0,DFS with knapsack-style subset accumulation per node; Brute force enumeration of subtree subsets,Infosys-tagged
20,New — to learn,Graph / Union-Find / Grid,733,Flood Fill,Easy,"Graph, DFS/BFS, Matrix",DFS/BFS flood fill recoloring connected region,"Google,Microsoft,Amazon",3,37.5,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,200,Number of Islands,Medium,"Graph, Grid, DFS/BFS, Union-Find",Flood fill via DFS on grid,"Infosys,Google,Microsoft,Amazon",4,68.8,BFS flood fill; Union-Find (DSU) merging adjacent land cells; Iterative DFS with explicit stack,Infosys-tagged
20,New — to learn,Graph / Union-Find / Grid,994,Rotting Oranges,Medium,"Grid, BFS, Matrix",Multi-source BFS (start from all rotten oranges at once),"Infosys,Google,Microsoft,Amazon",4,59.4,DFS with time tracking (harder to get minimal time correct); Repeated full-grid simulation passes,Infosys-tagged
20,New — to learn,Graph / Union-Find / Grid,841,Keys and Rooms,Medium,"Graph, DFS/BFS",Graph traversal (DFS) checking full reachability from room 0,"Infosys,Google,Microsoft,Amazon",4,31.2,BFS traversal; Union-Find merging reachable rooms,Infosys-tagged
20,New — to learn,Graph / Union-Find / Grid,207,Course Schedule,Medium,"Graph, Topological Sort",BFS/DFS topological sort (cycle detection),"Google,Microsoft,Amazon",3,58.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,210,Course Schedule II,Medium,"Graph, Topological Sort","BFS/DFS topological sort, return order","Google,Microsoft,Amazon",3,50.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,863,All Nodes Distance K in Binary Tree,Medium,"Tree, Graph, BFS",Convert tree to graph (parent pointers) then BFS from target,"Google,Microsoft,Amazon",3,45.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,547,Number of Provinces,Medium,"Graph, Union-Find, DFS",Union-Find or DFS over adjacency matrix,"Google,Microsoft,Amazon",3,41.7,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,399,Evaluate Division,Medium,"Graph, DFS, Math","Build weighted graph from equations, DFS/Union-Find with ratios","Google,Microsoft,Amazon",3,37.5,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,130,Surrounded Regions,Medium,"Graph, DFS/BFS, Matrix","DFS/BFS from border 'O's, flip the rest","Google,Microsoft,Amazon",3,37.5,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,695,Max Area of Island,Medium,"Graph, DFS/BFS, Matrix",DFS/BFS flood fill counting island size,"Google,Microsoft,Amazon",3,37.5,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,721,Accounts Merge,Medium,"Graph, Union-Find, Hashing",Union-Find merging accounts sharing an email,"Google,Microsoft,Amazon",3,37.5,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,133,Clone Graph,Medium,"Graph, DFS/BFS, Hashing",DFS/BFS with hashmap of original→cloned node,"Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,787,Cheapest Flights Within K Stops,Medium,"Graph, BFS, DP",Bellman-Ford (relax edges k+1 times) or BFS with stop constraint,"Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,417,Pacific Atlantic Water Flow,Medium,"Graph, DFS/BFS, Matrix","DFS/BFS from both ocean borders, intersect reachable sets","Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,542,01 Matrix,Medium,"Graph, Matrix, BFS",Multi-source BFS from all zero cells,"Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,1091,Shortest Path in Binary Matrix,Medium,"Graph, BFS, Matrix",BFS shortest path on grid (8-directional),"Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,802,Find Eventual Safe States,Medium,"Graph, DFS",DFS cycle detection via 3-color node states,"Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,1631,Path With Minimum Effort,Medium,"Graph, Binary Search, Union-Find, Matrix",Binary search on the answer + BFS/Union-Find feasibility check,"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,909,Snakes and Ladders,Medium,"Graph, BFS, Matrix",BFS over board squares with snake/ladder jumps as edges,"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,743,Network Delay Time,Medium,"Graph, Heap",Dijkstra's shortest path from source,"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,785,Is Graph Bipartite?,Medium,"Graph, BFS/DFS","BFS/DFS 2-coloring, conflict means not bipartite","Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,1466,Reorder Routes to Make All Paths Lead to the City Zero,Medium,"Graph, DFS",DFS counting edges pointing away from root,"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,684,Redundant Connection,Medium,"Graph, Union-Find","Union-Find, first edge that connects an already-connected pair","Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,934,Shortest Bridge,Medium,"Graph, DFS/BFS, Matrix","DFS to find first island, multi-source BFS to reach the second","Google,Microsoft,Amazon",3,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,947,Most Stones Removed with Same Row or Column,Medium,"Graph, Union-Find","Union-Find by row/col index, components minus stones removable","Google,Microsoft,Amazon",3,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,261,Graph Valid Tree,Medium,"Graph, Union-Find",Union-Find: exactly n-1 edges and no cycle means it's a valid tree,"Google,Microsoft,Amazon",3,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,310,Minimum Height Trees,Medium,"Graph, BFS",Topological 'peel the leaves' BFS from all leaves inward,"Google,Microsoft,Amazon",3,20.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,Medium,Graph,Floyd-Warshall all-pairs shortest path,"Google,Microsoft,Amazon",3,20.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,1514,Path with Maximum Probability,Medium,"Graph, Heap",Dijkstra with probability product instead of distance sum,"Google,Microsoft,Amazon",3,16.7,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,851,Loud and Rich,Medium,"Graph, DFS",DFS/memoization over the 'richer-than' DAG,"Microsoft,Amazon",2,18.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,1136,Parallel Courses,Medium,"Graph, Topological Sort, BFS",BFS topological sort counting semesters (levels),"Google,Amazon",2,18.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,127,Word Ladder,Hard,"Graph, BFS, Hashing",BFS over word graph (one-letter transformations),"Google,Microsoft,Amazon",3,54.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,815,Bus Routes,Hard,"Graph, BFS, Hashing",BFS over routes-as-graph (stop→routes map),"Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,126,Word Ladder II,Hard,"Graph, BFS, Backtracking, Hashing","BFS to find shortest layer distances, then backtrack all paths","Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,827,Making A Large Island,Hard,"Graph, DFS/BFS, Union-Find, Matrix","Try filling each 0, DFS/BFS recompute island size (or Union-Find)","Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,269,Alien Dictionary,Hard,"Graph, Topological Sort, String","Build letter-order graph from adjacent word pairs, topological sort","Google,Microsoft,Amazon",3,33.3,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,332,Reconstruct Itinerary,Hard,"Graph, DFS, Heap",Eulerian path via DFS with lexicographically-sorted adjacency,"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,329,Longest Increasing Path in a Matrix,Hard,"Graph, DFS, DP, Matrix",DFS with memoization (longest path in a DAG),"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,1192,Critical Connections in a Network,Hard,"Graph, DFS",Tarjan's bridge-finding algorithm (discovery/low-link times),"Google,Microsoft,Amazon",3,29.2,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated
20,New — to learn,Graph / Union-Find / Grid,778,Swim in Rising Water,Hard,"Graph, Binary Search, Union-Find, Heap",Binary search on time + BFS/Union-Find feasibility (or Dijkstra-style heap),"Google,Microsoft,Amazon",3,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,847,Shortest Path Visiting All Nodes,Hard,"Graph, BFS, Bitmask","BFS over (current node, visited-bitmask) state space","Google,Microsoft,Amazon",3,20.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,2050,Parallel Courses III,Hard,"Graph, Topological Sort, DP",Topological sort + DP tracking max finish time per node,"Google,Microsoft,Amazon",3,16.7,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,773,Sliding Puzzle,Hard,"Array, BFS, Hashing",BFS over board-state space (each state = a string),"Google,Microsoft,Amazon",3,12.5,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,305,Number of Islands II,Hard,"Graph, Union-Find",Union-Find with incremental land additions (online connectivity),"Google,Amazon",2,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,1494,Parallel Courses II,Hard,"Graph, Bitmask, DP",Bitmask DP over which courses are completed,"Google,Amazon",2,18.8,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,2382,Maximum Segment Sum After Removals,Hard,"Array, Union-Find",Process removals in reverse + Union-Find merging,Infosys,1,75.0,Ordered set / balanced BST simulation of live segments; Doubly linked list simulation of segments,Infosys-tagged
20,New — to learn,Graph / Union-Find / Grid,2612,Minimum Reverse Operations,Hard,"Array, BFS, Graph, Ordered Set/Fenwick",Multi-source-like BFS where reachable set is pruned via a sorted/Fenwick structure,Infosys,1,75.0,BFS with Fenwick tree marking available positions; Two ordered sets split by parity,Infosys-tagged
20,New — to learn,Graph / Union-Find / Grid,685,Redundant Connection II,Hard,"Graph, Union-Find",Union-Find handling the two-parent-candidate edge case,Google,1,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
20,New — to learn,Graph / Union-Find / Grid,803,Bricks Falling When Hit,Hard,"Graph, Union-Find","Reverse-order Union-Find (add bricks back, track roof connections)",Google,1,25.0,DFS in place of BFS (or vice versa); Union-Find where only connectivity matters,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,729,My Calendar I,Medium,"Design, Segment Tree/BIT",Brute-force interval overlap check (Segment Tree needed at larger scale),"Google,Microsoft,Amazon",3,20.8,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,308,Range Sum Query 2D - Mutable,Medium,"Array, Segment Tree/BIT, Matrix",2D Binary Indexed Tree (Fenwick Tree),"Google,Amazon",2,18.8,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,731,My Calendar II,Medium,"Design, Segment Tree/BIT",Track single-booked and double-booked intervals separately,"Google,Amazon",2,18.8,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,307,Range Sum Query - Mutable,Medium,"Array, Segment Tree/BIT",Binary Indexed Tree (Fenwick Tree): point update + prefix query,"Google,Microsoft",2,12.5,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,493,Reverse Pairs,Hard,"Array, Merge Sort",Modified merge sort counting cross-pairs during merge,"Google,Microsoft,Amazon",3,41.7,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated
22,New — to learn,Segment Tree / BIT / Advanced,315,Count of Smaller Numbers After Self,Hard,"Array, Merge Sort, Segment Tree / BIT / Advanced",Modified merge sort or BIT counting smaller elements to the right,"Google,Microsoft,Amazon",3,29.2,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated
22,New — to learn,Segment Tree / BIT / Advanced,1206,Design Skiplist,Hard,"Design, Linked List",Multi-level linked list (skiplist) with randomized levels,"Google,Microsoft,Amazon",3,20.8,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,715,Range Module,Hard,"Design, Segment Tree/BIT",Ordered interval list with merge/split (or Segment Tree w/ lazy prop),"Google,Amazon",2,31.2,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,327,Count of Range Sum,Hard,"Array, Merge Sort, Segment Tree/BIT",Modified merge sort counting valid range sums during merge,"Google,Amazon",2,18.8,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
22,New — to learn,Segment Tree / BIT / Advanced,732,My Calendar III,Hard,"Design, Segment Tree/BIT",Sweep line with sorted delta counts (or Segment Tree),Google,1,25.0,Brute-force O(n^2) recomputation; Fenwick Tree (BIT) as a lighter alternative to a full segment tree,Cross-company-curated (supplement)
